,$HAVE_CRYPTO,$HAVE_HASH,$HAVE_REPLICATIO0,$HAVE_VERIF1,$HAVE_SEQUENCE,$HAVE_STATISTICS,$DIAGNOSTIC,$PAGESIZE,$PS1K,$PS4K,$PS8K,$PS16K,$PS32K,$CACHESIZE,$CS32MB,$CS16MB,$CS64MB,$CS512MB,$<Performance
624,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1.273340316
625,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0.657110923
626,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1.308066368
627,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0.647043026
628,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1.277499692
629,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0.65416459
630,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0.649239513
631,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1.308342872
632,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1.255433026
633,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.618145462
634,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2.034242769
635,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1.256648103
636,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.633223385
637,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1.2577545
638,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.640325231
639,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.628673333
640,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1.267507692
641,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1.247994846
642,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.636637256
643,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.31052259
644,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.643523231
645,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2.039036923
646,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.309712211
647,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.645878385
648,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.648949487
649,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.31637441
650,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.305505179
651,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.630715769
652,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1.254563359
653,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.633150947
654,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1.262034872
655,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0.636073359
656,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,2.087765026
657,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0.638856789
658,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1.261119308
659,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1.255795154
660,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.631494641
661,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1.257169324
662,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0.643477385
663,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1.266451205
664,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.623675923
665,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0.641178692
666,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1.268562684
667,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,2.066136667
668,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,2.085281026
669,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1.257519872
670,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,20.00333023
671,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,21.25651895
672,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,19.98236192
673,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,21.2449133
674,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,19.96453114
675,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,20.03185895
676,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,21.26396933
677,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,21.27680149
678,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,19.97460374
679,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.504412667
680,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,21.21881067
681,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,20.01243382
682,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,21.22654941
683,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,20.00140869
684,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,19.99622813
685,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,21.27061805
686,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,21.23893397
687,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,20.02572924
688,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,21.29130263
689,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,20.00283008
690,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.569262564
691,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,21.26518723
692,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,19.98443711
693,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,20.00938011
694,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,21.21916692
695,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,21.30905967
696,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,19.98478872
697,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,21.23950424
698,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,19.97700867
699,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,21.23429379
700,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,20.02073695
701,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,3.246203385
702,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,19.97347408
703,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,21.26290716
704,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,21.29318582
705,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,19.96091126
706,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,21.26558434
707,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,19.96454008
708,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,21.28644432
709,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,19.99731785
710,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,19.99732089
711,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,21.28421035
712,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,3.276821179
713,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,21.24579248
714,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,19.97014049
715,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,21.24809367
716,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,19.92613431
717,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,21.29849746
718,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,19.99040613
719,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,19.95318238
720,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,21.27128333
721,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,21.24882514
722,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,19.91290885
723,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.369515158
724,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,21.19271616
725,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,19.90854851
726,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,21.19897587
727,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,19.93231064
728,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,19.92075226
729,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,21.21048718
730,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,21.24630553
731,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,19.92860511
732,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,21.20157997
733,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,19.92316471
734,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2.042819128
735,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,21.26743787
736,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,19.95687025
737,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,19.95916011
738,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,21.17660667
739,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,21.17459328
740,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.612700821
741,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1.252543108
742,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.629265821
743,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1.247499459
744,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.64052
745,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.388895128
746,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.629887077
747,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1.258028889
748,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1.243906205
749,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.631982923
750,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1.243687974
751,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.631441872
752,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1.25072341
753,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.63781241
754,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.625970051
755,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1.25342241
756,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2.068593897
757,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1.25287541
758,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0.633404692
759,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1.304437231
760,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0.641200821
761,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1.302772897
762,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0.635487077
763,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0.641378103
764,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1.255080667
765,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1.268812526
766,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0.651508564
767,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.531498744
768,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1.3133862
769,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0.647400564
770,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1.275592436
771,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0.65035459
772,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0.653826513
773,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1.312261641
774,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1.262653462
775,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,20.01780249
776,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,21.25280754
777,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,20.02159232
778,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.535565436
779,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.583304385
780,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,21.28366354
781,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,20.00152629
782,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,20.024596
783,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,21.24382928
784,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,21.23933637
785,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,19.99529554
786,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,21.29568673
787,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,20.01191695
788,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,21.28273598
789,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,19.99141861
790,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.375801231
791,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,19.99619753
792,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,21.25479949
793,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,21.22299632
794,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,19.96481059
795,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,21.24863892
796,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,20.01478014
797,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,21.31241385
798,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,19.90538049
799,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,19.90456297
800,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,21.18982361
801,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.383039154
802,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,21.2035749
803,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,19.98451279
804,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,21.22060155
805,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,19.92970703
806,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,21.23409808
807,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,20.01879665
808,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,19.94681216
809,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,21.25768974
810,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,21.17483426
811,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.614594205
812,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,3.223393846
813,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1.257713718
814,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.631724872
815,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1.257221154
816,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.641430795
817,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.629064462
818,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1.269346436
819,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1.24962741
820,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0.633320821
821,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1.256827179
822,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0.632625051
823,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2.037250308
824,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1.257356821
825,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0.634508846
826,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0.627086128
827,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1.266046538
828,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1.271312243
829,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,20.01177867
830,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,21.30400905
831,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,19.97433734
832,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,21.27398444
833,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,20.02040408
834,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,3.282110231
835,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,20.01468172
836,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,21.21028228
837,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,21.30114826
838,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,19.99213508
839,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,21.23173941
840,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,19.96870426
841,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,21.27565223
842,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,20.01909651
843,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,19.98119746
844,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,21.29197168
845,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2.083124538
846,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,21.24742033
847,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0.632554077
848,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1.311360513
849,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0.639103
850,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1.305762564
851,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0.642781462
852,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0.64805459
853,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1.311689692
854,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1.306237051
855,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,19.95715879
856,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.521094718
857,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,21.27387846
858,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,19.98744177
859,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,21.25621059
860,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,19.93439621
861,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,19.97119387
862,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,21.272041
863,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,21.2309177
864,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0.634444667
865,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1.261588333
866,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0.642219184
867,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.568080718
868,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1.254755297
869,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,19.93440562
870,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,19.92248129
871,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,21.24259379
872,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,21.25088186
873,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0.645380923
874,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1.26689141
875,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,19.89860156
876,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,21.26638163
877,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0.643119692
878,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,3.250255282
879,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,19.96430441
880,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1.266639615
881,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,21.1979781
882,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.616064289
883,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.631668333
884,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.64441959
885,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.631216359
886,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.644655667
887,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.634721154
888,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.639872615
889,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0.587467436
890,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,3.293209359
891,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.626857564
892,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0.639950385
893,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0.643286868
894,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0.641279128
895,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0.643885923
896,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0.650722897
897,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0.644951641
898,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0.645974436
899,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0.646597718
900,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0.615312615
901,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.524764231
902,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0.626971179
903,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0.637133359
904,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0.624749205
905,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0.637563795
906,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0.643347564
907,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0.644649667
908,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0.646993487
909,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0.628421564
910,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0.633932179
911,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0.635847051
912,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,3.231487564
913,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0.641195333
914,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0.631554795
915,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0.644264231
916,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0.625459744
917,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0.643108333
918,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1.253392526
919,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1.246202385
920,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1.252553189
921,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1.244758184
922,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1.2466695
923,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.579709667
924,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1.25695527
925,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1.257715718
926,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1.255364737
927,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1.257744579
928,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1.257509385
929,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1.258357703
930,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1.266527667
931,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1.269359342
932,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1.260393
933,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1.242554658
934,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,3.268753974
935,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1.26646241
936,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1.306609974
937,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1.311878641
